Vertex,ID,OD,IDW,ODW,IDC,ODC,BC,CC,KC,PR,Hub,Authority,LCC,EC,Botnet
41,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
42,1,0,0,23,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
43,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
44,1,1,0,117,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
45,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
46,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
47,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
48,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
49,1,1,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
50,1,0,0,24,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
51,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
52,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
53,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
54,1,0,0,24,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
55,1,1,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
56,1,1,0,297,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
57,1,1,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
58,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
59,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
60,1,0,0,142,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
61,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
62,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
63,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
64,1,0,0,73,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
65,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
66,1,1,58,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
67,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
68,1,0,0,87,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
69,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
70,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
71,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
72,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
73,1,0,0,87,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
74,1,1,58,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
75,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
76,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
77,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
78,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
79,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
80,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
81,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
82,1,0,14,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
83,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
84,1,1,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
85,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
86,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
87,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
88,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
89,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
90,1,0,40,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
91,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
92,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
93,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
94,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
95,1,1,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
96,1,0,2,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
97,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
98,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
99,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
100,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
101,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
102,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
103,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
104,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
105,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
106,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
107,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
108,1,0,28,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
109,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
110,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
111,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
112,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
113,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
114,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
115,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
116,1,1,2,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
117,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
118,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
119,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
120,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
121,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
122,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
123,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
124,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
125,1,0,0,110,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
126,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
127,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
128,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
129,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
130,1,0,24,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
131,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
132,1,0,36,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
133,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
134,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
135,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
136,1,1,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
137,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
138,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
139,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
140,1,1,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
141,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
142,1,0,26,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
143,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
144,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
145,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
146,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
147,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
148,1,1,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
149,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
150,1,1,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
151,1,0,2,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
152,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
153,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
154,1,0,26,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
155,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
156,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
157,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
158,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
159,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
160,1,0,2,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
161,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
162,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
163,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
164,1,0,2,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
165,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
166,1,0,2,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
167,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
168,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
169,1,1,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
170,1,0,2,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
171,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
172,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
173,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
174,1,0,2,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
175,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
176,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
177,1,1,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
178,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
179,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
180,1,1,0,1855,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
181,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
182,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
183,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
184,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
185,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
186,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
187,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
188,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
189,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
190,1,0,26,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
191,1,1,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
192,1,0,36,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
193,1,1,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
194,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
195,1,1,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
196,1,0,2,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
197,1,1,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
198,1,1,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
199,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
200,1,1,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
201,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
202,1,1,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
203,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
204,1,1,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
205,1,1,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
206,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
207,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
208,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
209,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
210,1,0,2,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
211,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
212,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
213,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
214,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
215,1,1,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
216,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
217,1,1,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
218,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
219,1,1,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
220,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
221,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
222,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
223,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
224,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
225,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
226,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
227,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
228,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
229,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
230,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
231,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
232,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
233,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
234,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
235,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
236,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
237,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
238,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
239,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
240,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
241,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
242,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
243,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
244,1,1,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
245,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
246,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
247,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
248,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
249,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
250,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
251,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
252,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
253,1,0,0,140,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
254,1,0,2,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
255,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
256,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
257,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
258,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
259,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
260,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
261,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
262,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
263,1,0,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
264,2,1,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
265,10,10,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0,BOTNET
266,1,1,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
267,1,1,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
268,1,1,2,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
269,1,1,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
270,1,1,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
271,1,1,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
272,1,1,0,0,0,0,0.0,0.0,0,0,7.074555649370733e-05,0.0,0.0,0.0394976252766681,BOTNET
